MP Name,composite_risk_rank,composite_risk_score,risk_band,is_flagged_composite,constituency_proxy,top_vendor,is_ghost_work_flagged,true_label,top_shap_drivers,num_works,anomaly_score_mean,anomaly_score_max,anomaly_flag_rate,cost_deviation_pct_mean,cost_deviation_pct_max,sor_match_confidence_mean,duplicate_score_mean,duplicate_score_max,duplicate_flag_rate,duplicate_group_size_max,injected_anomaly_frac,ghost_work_rate,constituency_proxy_state,constituency_proxy_district,num_months,deviation_flag_rate,residual_pct_mean,residual_pct_max,total_actual_amount,num_primary_vendors,collusion_score_mean,collusion_score_max,flagged_vendor_rate,any_flagged_vendor,top_vendor_total_amount,top_vendor_collusion_score,top_vendor_is_flagged_collusion,target_high_risk,driver_1_feature,driver_1_shap,driver_2_feature,driver_2_shap,driver_3_feature,driver_3_shap,composite_risk_score_raw_oof,composite_risk_score_in_sample,decision_threshold,is_flagged_capacity,risk_percentile,label_agreement
Dr. Kalpana Saini (2022-28),359,0.015151515151515152,Low,0,"Sitting Rajya Sabha, Uttarakhand",L D CONSTRUCTION,0.0,0,cost_deviation_pct_mean (-3.663); cost_deviation_pct_max (+0.635); num_works (-0.395),58,0.1786310149861218,0.2195447828656085,0.0,0.0676051724137931,1.8039,0.8630862068965517,0.0,0.0,0.0,1.0,0.0344827586206896,0.0,Uttarakhand,Sitting Rajya Sabha,32,0.03125,0.7538472205465583,3.1505013344719304,66206094.0,74,0.3507444176561823,0.6589285714285714,0.054054054054054,1.0,16457335.0,0.6589285714285714,1.0,0,cost_deviation_pct_mean,-3.6629775,cost_deviation_pct_max,0.63472366,num_works,-0.39534548,0.03294395344952742,0.02607135,0.5,0,0.4377845220030349,agree
AKHILESH YADAV,360,0.015151515151515152,Low,0,"KANNAUJ, Uttar Pradesh",MS BHARTIYA CONSTRUCTION,1.0,0,cost_deviation_pct_mean (-2.759); cost_deviation_pct_max (+0.729); num_works (-0.266),40,0.1686100583470959,0.2043288323876996,0.025,0.0985125,1.5571,0.835675,0.6409312809068946,0.8576122932434082,0.825,101.0,0.05,0.825,Uttar Pradesh,KANNAUJ,18,0.0555555555555555,0.5141259567628557,1.3473770710618906,32453607.0,26,0.495099627622252,0.6540732959850607,0.0769230769230769,1.0,4693058.0,0.6540732959850607,1.0,0,cost_deviation_pct_mean,-2.7588806,cost_deviation_pct_max,0.72937,num_works,-0.26599574,0.032723271598418556,0.037045248,0.5,0,0.4377845220030349,agree
RAKIBUL HUSSAIN,361,0.015151515151515152,Low,0,"DHUBRI, Assam",Bimal Auto Agency,1.0,0,cost_deviation_pct_mean (-3.146); cost_deviation_pct_max (+0.853); num_works (-0.396),25,0.1770260681492204,0.218607167540499,0.04,0.0506919999999999,0.6866,0.862,0.3905712560883554,0.8657349162101745,0.52,13.0,0.04,0.52,Assam,DHUBRI,26,0.0384615384615384,0.684701126460699,3.2254034294085194,48853373.0,86,0.4495653001808952,0.6551775838540544,0.0116279069767441,1.0,4500000.0,0.6551775838540544,1.0,0,cost_deviation_pct_mean,-3.1464295,cost_deviation_pct_max,0.8526787,num_works,-0.396287,0.032615882654984794,0.03736314,0.5,0,0.4377845220030349,agree
Dhairyasheel Sambhajirao Mane,362,0.015151515151515152,Low,0,"HATKANANGLE, Maharashtra",Cosine Green Power,1.0,0,cost_deviation_pct_max (-2.499); cost_deviation_pct_mean (-2.314); num_works (+0.874),4,0.140771780475318,0.1923815718374893,0.0,0.08365,0.1201,0.835,0.3397692823410034,0.6795385646820068,0.5,5.0,0.0,0.5,Maharashtra,HATKANANGLE,14,0.0,1.2686975903354758,5.403637410618074,7519206.0,5,0.6256993823170294,0.6392489046900812,0.0,0.0,3086456.0,0.6392489046900812,0.0,0,cost_deviation_pct_max,-2.499117,cost_deviation_pct_mean,-2.3135102,num_works,0.874157,0.03256572658816973,0.015371374,0.5,0,0.4377845220030349,agree
Shri Rajmohan Unnithan ,363,0.015151515151515152,Low,0,"KASARAGOD, Kerala",Keltron Component complex Ltd Kannur,1.0,0,cost_deviation_pct_mean (-3.635); cost_deviation_pct_max (+0.530); num_works (-0.382),56,0.1960476837078923,0.2218354171596365,0.0,0.0776678571428571,1.3176,0.8331071428571428,0.6055133350363686,0.8625559620857238,0.7678571428571429,49.0,0.0357142857142857,0.7678571428571429,Kerala,KASARAGOD,22,0.0454545454545454,0.7404958871570703,1.7095659751217211,29132579.0,16,0.3598629515908927,0.6848703583997702,0.0625,1.0,15038000.0,0.6848703583997702,1.0,0,cost_deviation_pct_mean,-3.6347916,cost_deviation_pct_max,0.52975935,num_works,-0.38184887,0.032422736287117004,0.028551701,0.5,0,0.4377845220030349,agree
Ramprit Mandal,364,0.015151515151515152,Low,0,"JHANJHARPUR, Bihar",VIGYAN UPKARAN KENDRA,1.0,0,cost_deviation_pct_mean (-3.632); cost_deviation_pct_max (+0.644); num_works (-0.412),91,0.1368721499100666,0.2175652773277414,0.0329670329670329,0.0461428571428571,1.4093,0.8468791208791209,0.6835886580685593,0.8578919042155781,0.8461538461538461,78.0,0.0329670329670329,0.8461538461538461,Bihar,JHANJHARPUR,24,0.0416666666666666,0.893434180081851,3.263169185714941,107510581.0,6,0.5472210251622016,0.6342356173238526,0.0,0.0,40995000.0,0.6181219923866983,0.0,0,cost_deviation_pct_mean,-3.631839,cost_deviation_pct_max,0.64368325,num_works,-0.41201332,0.032386960461735725,0.022750476,0.5,0,0.4377845220030349,agree
Shri R. Dharmar (2022-28),365,0.015151515151515152,Low,0,"Sitting Rajya Sabha, Tamil Nadu",LUCKY ASSOCIATES,0.0,0,cost_deviation_pct_mean (-3.356); num_works (-0.498); anomaly_score_max (+0.489),193,0.1665834119873796,0.2215331381650861,0.0466321243523316,0.0745466321243523,2.9439,0.8554611398963732,0.0,0.0,0.0,1.0,0.0259067357512953,0.0,Tamil Nadu,Sitting Rajya Sabha,37,0.054054054054054,1.0026871668501056,3.833875195732808,207877791.0,13,0.5497466836833352,0.6483381814264166,0.0,0.0,165318461.0,0.6415499533146592,0.0,0,cost_deviation_pct_mean,-3.3555112,num_works,-0.4983386,anomaly_score_max,0.4893687,0.03217932457725207,0.018742515,0.5,0,0.4377845220030349,agree
SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,366,0.015151515151515152,Low,0,"SATARA, Maharashtra",Swapnil Raghunath Thorat,1.0,0,cost_deviation_pct_mean (-2.891); cost_deviation_pct_max (+0.722); num_works (-0.668),16,0.1827560450684189,0.2182807885249919,0.0,0.082,1.3001,0.8618125,0.2994746997199952,0.7139192282013364,0.4375,14.0,0.0625,0.4375,Maharashtra,SATARA,17,0.0588235294117647,-3.092536332313187,2.309226613025211,16135149.0,20,0.5546910687351864,0.6146098182862889,0.0,0.0,1489610.0,0.6146098182862889,0.0,0,cost_deviation_pct_mean,-2.8914464,cost_deviation_pct_max,0.7215501,num_works,-0.6683437,0.03195035271346569,0.032620855,0.5,0,0.4377845220030349,agree
Smt. Seema Dwivedi (2020-26),367,0.015151515151515152,Low,0,"Sitting Rajya Sabha, Uttar Pradesh",JAYA SRI INDUSTRIES,0.0,0,cost_deviation_pct_mean (-2.949); num_works (-0.438); sor_match_confidence_mean (-0.301),210,0.1808521221749601,0.2197474588553185,0.019047619047619,0.0847838095238095,2.7168,0.8587285714285714,0.0,0.0,0.0,1.0,0.0380952380952381,0.0,Uttar Pradesh,Sitting Rajya Sabha,37,0.027027027027027,0.7969896411830772,3.6033796729295178,135441468.4,26,0.4748236868711982,0.6951195862960569,0.0384615384615384,1.0,52945411.0,0.6951195862960569,1.0,0,cost_deviation_pct_mean,-2.9487362,num_works,-0.4380738,sor_match_confidence_mean,-0.30082047,0.03191142901778221,0.024565952,0.5,0,0.4377845220030349,agree
Jyotsna Charandas Mahant ,368,0.015151515151515152,Low,0,"KORBA, Chhattisgarh",CARTEL_CORP_C,1.0,0,cost_deviation_pct_mean (-1.997); duplicate_score_max (-0.364); residual_pct_max (-0.253),136,0.1766636940492842,0.2210000608841562,0.0441176470588235,0.1102610294117647,2.4009,0.8551764705882353,0.6099598642479854,0.8680000119209289,0.8088235294117647,50.0,0.0514705882352941,0.8088235294117647,Chhattisgarh,KORBA,28,0.0,0.508064477982534,1.1535631595999638,75564467.0,19,0.3570276558666651,0.8919826905121022,0.0526315789473684,1.0,54921625.0,0.8919826905121022,1.0,0,cost_deviation_pct_mean,-1.9966829,duplicate_score_max,-0.36356685,residual_pct_max,-0.25315437,0.031628567104538284,0.031312596,0.5,0,0.4377845220030349,agree
Kaushalendra Kumar,369,0.015151515151515152,Low,0,"NALANDA, Bihar",Sheel Sons,1.0,0,cost_deviation_pct_mean (-2.766); num_works (-0.440); sor_match_confidence_mean (-0.342),92,0.1923093522372767,0.2224658507472153,0.0434782608695652,0.0840086956521739,2.3981,0.8352717391304347,0.6208736751878156,0.8056374792680773,0.8478260869565217,60.0,0.0326086956521739,0.8478260869565217,Bihar,NALANDA,15,0.0666666666666666,0.4353585605640357,0.9682167925154318,45509064.0,7,0.6110242815074748,0.6576608848667672,0.4285714285714285,1.0,12598710.0,0.6567235868706457,1.0,0,cost_deviation_pct_mean,-2.7657585,num_works,-0.4401572,sor_match_confidence_mean,-0.34172857,0.03159523755311966,0.03356669,0.5,0,0.4377845220030349,agree
RAJEEV BHARDWAJ,370,0.015151515151515152,Low,0,"KANGRA, Himachal Pradesh",Project Officer Himurja Kangra at Dharamshala,1.0,0,cost_deviation_pct_mean (-2.110); duplicate_score_max (-0.348); num_works (-0.300),208,0.1908018895030041,0.219229855583685,0.0336538461538461,0.1118932692307692,2.7556,0.8528076923076923,0.2824366333377595,0.8680000119209289,0.3798076923076923,49.0,0.048076923076923,0.3798076923076923,Himachal Pradesh,KANGRA,25,0.0,0.5847369759638927,1.0328307056911106,81718389.0,141,0.3406282871395512,0.6491273432449902,0.0,0.0,6069951.0,0.6461322990734756,0.0,0,cost_deviation_pct_mean,-2.1097236,duplicate_score_max,-0.34807426,num_works,-0.29953358,0.03147043536106745,0.024539934,0.5,0,0.4377845220030349,agree
Smt Veena Devi ,371,0.015151515151515152,Low,0,"VAISHALI, Bihar",intent computer solutions,1.0,0,cost_deviation_pct_mean (-3.161); num_works (-0.661); cost_deviation_pct_max (+0.554),30,0.0539708225708206,0.1548862754216221,0.2333333333333333,0.0758633333333333,2.0128,0.8429666666666668,0.6911961662875281,0.8680000119209289,0.8,19.0,0.0333333333333333,0.8,Bihar,VAISHALI,25,0.08,1.3650814198497037,8.1172099244322,131108889.0,5,0.6261215255332903,0.7009013861955039,0.6,1.0,62450000.0,0.7009013861955039,1.0,0,cost_deviation_pct_mean,-3.1606984,num_works,-0.6605374,cost_deviation_pct_max,0.55406874,0.031394438818097115,0.025963832,0.5,0,0.4377845220030349,agree
RAHUL GANDHI,372,0.015151515151515152,Low,0,"RAE BARELI, Uttar Pradesh",SHIV ENTERPRISES,1.0,0,cost_deviation_pct_mean (-2.778); cost_deviation_pct_max (+0.711); num_works (-0.392),74,0.1718670351638793,0.2196319192316788,0.0135135135135135,0.0967743243243243,1.6975,0.8289324324324324,0.7983451291716913,0.8447013311386108,0.9864864864864864,83.0,0.054054054054054,0.9864864864864864,Uttar Pradesh,RAE BARELI,23,0.0434782608695652,0.2078674470162064,1.0,27068171.0,25,0.4628682396035337,0.6243993751346693,0.0,0.0,3141637.0,0.5791235725059255,0.0,0,cost_deviation_pct_mean,-2.7775369,cost_deviation_pct_max,0.7105171,num_works,-0.39245623,0.031370810543497406,0.033788316,0.5,0,0.4377845220030349,agree
LALJI VERMA,373,0.015151515151515152,Low,0,"AMBEDKAR NAGAR, Uttar Pradesh",MS SAKET TRADERS,1.0,0,cost_deviation_pct_mean (-3.731); cost_deviation_pct_max (+0.573); num_works (-0.381),61,0.1870966516356828,0.2128820731823588,0.0,0.052539344262295,1.5158,0.8449344262295081,0.3884201728377752,0.7817811509758258,0.5573770491803278,38.0,0.0163934426229508,0.5573770491803278,Uttar Pradesh,AMBEDKAR NAGAR,23,0.0,0.59967966331879,2.11703359081666,86165424.0,38,0.4467052104242506,0.681679594914889,0.0789473684210526,1.0,15934476.0,0.6589896214896215,1.0,0,cost_deviation_pct_mean,-3.7312722,cost_deviation_pct_max,0.57343906,num_works,-0.38061836,0.0310518741607666,0.02277593,0.5,0,0.4377845220030349,agree
Thirumaa Valavan Thol,374,0.015151515151515152,Low,0,"CHIDAMBARAM, Tamil Nadu",RAJAGOPALREDDY VEMANNA,1.0,0,cost_deviation_pct_mean (-3.507); cost_deviation_pct_max (+0.823); sor_match_confidence_mean (-0.233),45,0.1618828920033579,0.2025504608801915,0.0666666666666666,0.0541822222222222,0.9004,0.8537333333333333,0.6097982889709311,0.856056194782257,0.7777777777777778,24.0,0.0222222222222222,0.7777777777777778,Tamil Nadu,CHIDAMBARAM,19,0.0526315789473684,0.626028150473998,1.8644398363104409,69998691.0,34,0.5124939002750422,0.6408433886375062,0.0,0.0,6775000.0,0.6125008977950155,0.0,0,cost_deviation_pct_mean,-3.5066528,cost_deviation_pct_max,0.82317656,sor_match_confidence_mean,-0.23325223,0.030913254866997402,0.035190854,0.5,0,0.4377845220030349,agree
BAJRANG MANOHAR SONWANE,375,0.015151515151515152,Low,0,"BEED, Maharashtra",Hosabai Mahila Majoor Sahakari Sanstha Limited Sarni Aa,1.0,0,cost_deviation_pct_mean (-2.982); cost_deviation_pct_max (+0.872); num_works (-0.685),20,0.1757843075576517,0.202218287681093,0.0,0.0435449999999999,0.5972,0.86385,0.7711826922969408,0.8656375700852402,0.95,91.0,0.05,0.95,Maharashtra,BEED,19,0.0526315789473684,0.556869490896844,1.514591996736144,37977152.0,19,0.5596721347108344,0.6466808518279106,0.0,0.0,6883089.0,0.6448260073260073,0.0,0,cost_deviation_pct_mean,-2.9824588,cost_deviation_pct_max,0.8715685,num_works,-0.6853507,0.030530857232709725,0.030193903,0.5,0,0.4377845220030349,agree
ARUNA. D. K,376,0.015151515151515152,Low,0,"MAHABUBNAGAR, Telangana",VIOLET ENTERPRISES,1.0,0,cost_deviation_pct_mean (-2.088); duplicate_score_max (-0.386); num_works (-0.254),127,0.1859360852159319,0.2176088472144776,0.0314960629921259,0.1093047244094488,2.5936,0.8416299212598425,0.7342070618666582,0.8680000119209289,0.9212598425196852,226.0,0.0393700787401574,0.9212598425196852,Telangana,MAHABUBNAGAR,21,0.0476190476190476,0.53196987447052,1.455238169212988,44232038.0,20,0.5045282984988868,0.6228156647274294,0.0,0.0,26906595.0,0.6194668893198305,0.0,0,cost_deviation_pct_mean,-2.088359,duplicate_score_max,-0.38562837,num_works,-0.25403243,0.029968618725736935,0.028811086,0.5,0,0.4377845220030349,agree
DAROGA PRASAD SAROJ,377,0.015151515151515152,Low,0,"LALGANJ, Uttar Pradesh",VARDHAN ASSOCIATES,1.0,0,cost_deviation_pct_mean (-3.579); cost_deviation_pct_max (+0.606); num_works (-0.403),58,0.1857008620678097,0.2135235711382823,0.0172413793103448,0.0445758620689655,1.6311,0.850793103448276,0.6853811160177536,0.8680000119209289,0.8596491228070176,162.0,0.0172413793103448,0.8596491228070176,Uttar Pradesh,LALGANJ,22,0.0454545454545454,0.5500055847365669,3.7464726899486207,82499872.0,12,0.5392810756781344,0.6649527759821877,0.0833333333333333,1.0,25934478.0,0.6649527759821877,1.0,0,cost_deviation_pct_mean,-3.5789933,cost_deviation_pct_max,0.6061671,num_works,-0.40323627,0.02990506651500861,0.024515936,0.5,0,0.4377845220030349,agree
GOPINATH K,378,0.015151515151515152,Low,0,"KRISHNAGIRI, Tamil Nadu",Sri Vaari Total Gaz Distributors,1.0,0,cost_deviation_pct_mean (-2.537); cost_deviation_pct_max (+0.725); num_works (-0.698),36,0.1744450537346381,0.2180354176740634,0.0277777777777777,0.0943472222222222,1.5323,0.8518333333333333,0.4554670109638333,0.838137804614173,0.5833333333333334,26.0,0.0555555555555555,0.5833333333333334,Tamil Nadu,KRISHNAGIRI,15,0.0,0.4294047125614644,1.0,42753233.0,15,0.5511993942876295,0.6656710119945415,0.0666666666666666,1.0,16636426.0,0.6656710119945415,1.0,0,cost_deviation_pct_mean,-2.5371823,cost_deviation_pct_max,0.7245861,num_works,-0.69787574,0.02977158750096957,0.034676638,0.5,0,0.4377845220030349,agree
Shri Pramod Tiwari (2022-28),379,0.015151515151515152,Low,0,"Sitting Rajya Sabha, Rajasthan",HUKAM SINGH CONSTRUCTION COMPANY,0.0,0,cost_deviation_pct_mean (-3.669); cost_deviation_pct_max (+0.737); num_works (-0.383),65,0.1687482020284263,0.2205933212779733,0.0,0.0464861538461538,1.0649,0.8391076923076923,0.0,0.0,0.0,1.0,0.0307692307692307,0.0,Rajasthan,Sitting Rajya Sabha,36,0.0,0.6221326846080333,2.119645180107956,101024659.0,91,0.3805877281879221,0.675806219923867,0.0109890109890109,1.0,7946496.0,0.675806219923867,1.0,0,cost_deviation_pct_mean,-3.669475,cost_deviation_pct_max,0.7373143,num_works,-0.38273636,0.029589083045721054,0.0342089,0.5,0,0.4377845220030349,agree
VIJAYLAKSHMI DEVI,380,0.015151515151515152,Low,0,"SIWAN, Bihar",Alam Brothers,1.0,0,cost_deviation_pct_mean (-2.818); num_works (-0.396); sor_match_confidence_mean (-0.277),95,0.164696333771413,0.2141316418205328,0.0105263157894736,0.0872463157894736,2.6622,0.8468210526315789,0.8347406157292288,0.8680000119209289,0.9789473684210528,100.0,0.0421052631578947,0.9789473684210528,Bihar,SIWAN,21,0.0,1.1718603011477715,3.267303110397368,134748616.0,9,0.5101240353691334,0.673923543776485,0.1111111111111111,1.0,113404000.0,0.673923543776485,1.0,0,cost_deviation_pct_mean,-2.8176475,num_works,-0.39579532,sor_match_confidence_mean,-0.27693444,0.029507027938961983,0.022416113,0.5,0,0.4377845220030349,agree
BALABHADRA MAJHI,381,0.015151515151515152,Low,0,"NABARANGPUR, Odisha",PRDEEPTA KUMAR PANDA,1.0,0,cost_deviation_pct_mean (-2.903); cost_deviation_pct_max (+0.834); num_works (-0.730),20,0.1899850558517664,0.2056238841812891,0.0,0.074275,0.9378,0.8582000000000001,0.5077712301950666,0.7732574455738067,0.7,48.0,0.05,0.7,Odisha,NABARANGPUR,11,0.0,0.3669820844487371,0.6524246406646989,15470212.0,55,0.4287979830626889,0.6917052718523307,0.0363636363636363,1.0,2500000.0,0.6605230553759965,1.0,0,cost_deviation_pct_mean,-2.903348,cost_deviation_pct_max,0.8342459,num_works,-0.7300309,0.028874630108475685,0.03002908,0.5,0,0.4377845220030349,agree
HARENDRA SINGH MALIK,382,0.015151515151515152,Low,0,"MUZAFFARNAGAR, Uttar Pradesh",KHURSHEED ALAM CONTRACTOR,1.0,0,cost_deviation_pct_mean (-3.465); cost_deviation_pct_max (+0.734); num_works (-0.721),32,0.1865392198989924,0.2147541385447243,0.0,0.070203125,1.0681,0.83084375,0.265084418349084,0.7842891873067702,0.375,4.0,0.03125,0.375,Uttar Pradesh,MUZAFFARNAGAR,25,0.0,0.6198299220396092,1.9005732133648463,45924912.0,12,0.5141971318441907,0.6668794440853265,0.25,1.0,12469271.0,0.6668794440853265,1.0,0,cost_deviation_pct_mean,-3.4654212,cost_deviation_pct_max,0.7343543,num_works,-0.72091883,0.028840590889255207,0.026635226,0.5,0,0.4377845220030349,agree
Shri Javed Ali Khan (2022-28),383,0.015151515151515152,Low,0,"Sitting Rajya Sabha, Uttar Pradesh",HIDAYA QIRAT ENTERPRISES,1.0,0,cost_deviation_pct_mean (-2.094); anomaly_flag_rate (-0.330); duplicate_score_max (-0.325),125,0.1725822017060944,0.2099508028194355,0.048,0.1050591999999999,2.788,0.858208,0.5484122524150212,0.8680000119209289,0.66,58.0,0.048,0.66,Uttar Pradesh,Sitting Rajya Sabha,42,0.0476190476190476,-0.1968008467316844,22.811309251096617,162685314.28,22,0.4465420200714318,0.6926452632334985,0.0909090909090909,1.0,219566595.0,0.6902391725921138,1.0,0,cost_deviation_pct_mean,-2.0935276,anomaly_flag_rate,-0.33033064,duplicate_score_max,-0.32543358,0.028769242266813915,0.019404154,0.5,0,0.4377845220030349,agree
RAJPALSINH MAHENDRASINH JADAV,384,0.015151515151515152,Low,0,"PANCHMAHAL, Gujarat",SONIPUR GRAM PANCHAYAT New,1.0,0,cost_deviation_pct_mean (-2.109); cost_deviation_pct_max (-0.366); collusion_score_max (-0.273),91,0.1916732899448816,0.2205693067571215,0.0219780219780219,0.1062857142857142,2.8586,0.8465934065934066,0.5512335148496411,0.838584225654602,0.7472527472527473,67.0,0.0439560439560439,0.7472527472527473,Gujarat,PANCHMAHAL,17,0.0588235294117647,0.492609046244829,1.6205330383266037,26559049.0,99,0.3896851695871304,0.5689084608202255,0.0,0.0,1718131.0,0.5599619334913453,0.0,0,cost_deviation_pct_mean,-2.1090822,cost_deviation_pct_max,-0.36588702,collusion_score_max,-0.27343285,0.028609628478686016,0.023166323,0.5,0,0.4377845220030349,agree
Smt. Darshana Singh (2022-28),385,0.015151515151515152,Low,0,"Sitting Rajya Sabha, Uttar Pradesh",SANSKRITI AGROSCIENCE PRIVATE LIMITED,0.0,0,cost_deviation_pct_mean (-3.345); num_works (-0.689); cost_deviation_pct_max (+0.685),31,0.0989000078630629,0.2083790919317144,0.3548387096774194,0.0667290322580645,1.1927,0.8379354838709677,0.0,0.0,0.0,1.0,0.032258064516129,0.0,Uttar Pradesh,Sitting Rajya Sabha,39,0.0,0.1192589829462734,1.8739140370036065,174994106.0,10,0.4574133627810098,0.646224771960066,0.0,0.0,19530959.0,0.646224771960066,0.0,0,cost_deviation_pct_mean,-3.3445735,num_works,-0.6885778,cost_deviation_pct_max,0.6845637,0.02835278833905856,0.020990677,0.5,0,0.4377845220030349,agree
NAVEEN JINDAL,386,0.015151515151515152,Low,0,"KURUKSHETRA, Haryana",Shri Bhagwat Bhakti Ashram Rampura Rewari,1.0,0,cost_deviation_pct_mean (-2.072); cost_deviation_pct_max (+0.515); duplicate_score_max (-0.387),118,0.185942221048709,0.2200419362561317,0.0254237288135593,0.1094898305084745,2.3214,0.8347966101694916,0.1781731828892346,0.8679999523162841,0.2457627118644068,6.0,0.059322033898305,0.2457627118644068,Haryana,KURUKSHETRA,22,0.0,0.4299860481025761,1.1640576122002575,61262363.0,106,0.4111437874617675,0.6271017381311499,0.0,0.0,3300000.0,0.5799872513107808,0.0,0,cost_deviation_pct_mean,-2.0720365,cost_deviation_pct_max,0.51510745,duplicate_score_max,-0.38705269,0.028338030601541202,0.03601612,0.5,0,0.4377845220030349,agree
JAGADISH CHANDRA BARMA BASUNIA,387,0.015151515151515152,Low,0,"COOCHBEHAR, West Bengal",PABAN AGARWALA,1.0,0,cost_deviation_pct_max (-2.483); cost_deviation_pct_mean (-2.253); num_works (+0.881),1,-0.0083928918497324,-0.0083928918497324,1.0,0.1017,0.1017,0.721,0.7680000119209289,0.7680000119209289,1.0,3.0,0.0,1.0,West Bengal,COOCHBEHAR,5,0.0,0.0,0.0,36689865.0,3,0.6010992003639063,0.670637614019967,0.3333333333333333,1.0,19472363.0,0.670637614019967,1.0,0,cost_deviation_pct_max,-2.4828665,cost_deviation_pct_mean,-2.252505,num_works,0.88070893,0.02824253464738528,0.01328824,0.5,0,0.4377845220030349,agree
C.M.RAMESH,388,0.015151515151515152,Low,0,"ANAKAPALLE, Andhra Pradesh",GRAMONNATI,1.0,0,cost_deviation_pct_mean (-2.901); cost_deviation_pct_max (+0.891); num_works (-0.697),20,0.0767994600918261,0.2092522464379818,0.3,0.064775,0.7015,0.8605,0.6003696205316703,0.8358199410438537,0.75,65.0,0.05,0.75,Andhra Pradesh,ANAKAPALLE,14,0.0,0.3213541967766457,0.6773359828088126,36002667.0,10,0.5610687351863822,0.6654537456008044,0.2,1.0,10301118.0,0.6654537456008044,1.0,0,cost_deviation_pct_mean,-2.9006402,cost_deviation_pct_max,0.89131564,num_works,-0.6966399,0.027855440974235535,0.0252526,0.5,0,0.4377845220030349,agree
Shri Baburam Nishad (2022-28),389,0.015151515151515152,Low,0,"Sitting Rajya Sabha, Uttar Pradesh",JAI SHREE SHYAM CONTRACTOR,0.0,0,cost_deviation_pct_mean (-2.846); num_works (-0.482); cost_deviation_pct_max (-0.441),436,0.183431760334052,0.2180951981824589,0.0252293577981651,0.0961123853211009,2.8835,0.8521720183486239,0.0,0.0,0.0,1.0,0.0481651376146789,0.0,Uttar Pradesh,Sitting Rajya Sabha,34,0.0588235294117647,1.063304375004973,5.84167918095264,136082109.32,14,0.5115851468792646,0.6376256913021618,0.0,0.0,30808448.0,0.6207345758816347,0.0,0,cost_deviation_pct_mean,-2.8459413,num_works,-0.482278,cost_deviation_pct_max,-0.4414283,0.027141720056533813,0.015666751,0.5,0,0.4377845220030349,agree
