MP Name,feature,shap_value,abs_shap,direction,driver_rank
Smt. Darshana Singh (2022-28),cost_deviation_pct_max,0.6845637,0.6845637,increases_risk,3
Smt. Geeta alias Chandraprabha (2020-26),cost_deviation_pct_mean,-3.383819,3.383819,decreases_risk,1
Smt. Geeta alias Chandraprabha (2020-26),num_works,-0.42876452,0.42876452,decreases_risk,2
Smt. Geeta alias Chandraprabha (2020-26),collusion_score_max,0.27750856,0.27750856,increases_risk,3
Smt. Jaya Amitabh Bachchan (2024-30),cost_deviation_pct_mean,3.8236182,3.8236182,increases_risk,1
Smt. Jaya Amitabh Bachchan (2024-30),num_works,1.1347657,1.1347657,increases_risk,2
Smt. Jaya Amitabh Bachchan (2024-30),cost_deviation_pct_max,0.49997383,0.49997383,increases_risk,3
Smt. Jebi Mather Hisham (2022-28),cost_deviation_pct_mean,-1.9906914,1.9906914,decreases_risk,1
Smt. Jebi Mather Hisham (2022-28),cost_deviation_pct_max,0.5443025,0.5443025,increases_risk,2
Smt. Jebi Mather Hisham (2022-28),sor_match_confidence_mean,-0.21024917,0.21024917,decreases_risk,3
Smt. Mahua Maji (2022-28),cost_deviation_pct_mean,-2.8566651,2.8566651,decreases_risk,1
Smt. Mahua Maji (2022-28),cost_deviation_pct_max,0.45010328,0.45010328,increases_risk,2
Smt. Mahua Maji (2022-28),num_works,-0.36907333,0.36907333,decreases_risk,3
Smt. Mamata Thakur (2024-30),cost_deviation_pct_mean,4.3893824,4.3893824,increases_risk,1
Smt. Mamata Thakur (2024-30),collusion_score_max,0.2809046,0.2809046,increases_risk,2
Smt. Mamata Thakur (2024-30),sor_match_confidence_mean,-0.18209183,0.18209183,decreases_risk,3
Smt. Maya Naroliya (2024-30),cost_deviation_pct_mean,4.6832647,4.6832647,increases_risk,1
Smt. Maya Naroliya (2024-30),num_works,-0.76306176,0.76306176,decreases_risk,2
Smt. Maya Naroliya (2024-30),collusion_score_max,0.21576495,0.21576495,increases_risk,3
Smt. Nirmala Sitharaman (2022-28),cost_deviation_pct_max,-2.8825543,2.8825543,decreases_risk,1
Smt. Nirmala Sitharaman (2022-28),cost_deviation_pct_mean,-2.704084,2.704084,decreases_risk,2
Smt. Nirmala Sitharaman (2022-28),num_works,0.83240515,0.83240515,increases_risk,3
Smt. P. T. Usha (2022-28),cost_deviation_pct_mean,-2.5335376,2.5335376,decreases_risk,1
Smt. P. T. Usha (2022-28),cost_deviation_pct_max,0.86365294,0.86365294,increases_risk,2
Smt. P. T. Usha (2022-28),sor_match_confidence_mean,0.7003856,0.7003856,increases_risk,3
Smt. Rajathi (2025-31),cost_deviation_pct_mean,-2.936531,2.936531,decreases_risk,1
Smt. Rajathi (2025-31),cost_deviation_pct_max,0.83643186,0.83643186,increases_risk,2
Smt. Rajathi (2025-31),num_works,-0.6734949,0.6734949,decreases_risk,3
Smt. Ranjeet Ranjan (2022-28),cost_deviation_pct_max,-0.54048115,0.54048115,decreases_risk,1
Smt. Ranjeet Ranjan (2022-28),cost_deviation_pct_mean,-0.4119502,0.4119502,decreases_risk,2
Smt. Ranjeet Ranjan (2022-28),num_works,-0.19625036,0.19625036,decreases_risk,3
Smt. Rekha Sharma (2024-28),cost_deviation_pct_mean,-2.8937423,2.8937423,decreases_risk,1
Smt. Rekha Sharma (2024-28),cost_deviation_pct_max,-2.6968591,2.6968591,decreases_risk,2
Smt. Rekha Sharma (2024-28),num_works,0.88747454,0.88747454,increases_risk,3
Smt. S. Phangnon Konyak (2022-28),cost_deviation_pct_mean,2.8475947,2.8475947,increases_risk,1
Smt. S. Phangnon Konyak (2022-28),cost_deviation_pct_max,0.4327714,0.4327714,increases_risk,2
Smt. S. Phangnon Konyak (2022-28),collusion_score_max,0.23611213,0.23611213,increases_risk,3
Smt. Sadhna Singh (2024-30),cost_deviation_pct_mean,-3.1912608,3.1912608,decreases_risk,1
Smt. Sadhna Singh (2024-30),cost_deviation_pct_max,-2.4341304,2.4341304,decreases_risk,2
Smt. Sadhna Singh (2024-30),num_works,0.9064718,0.9064718,increases_risk,3
Smt. Sangeeta Yadav (2022-28),cost_deviation_pct_mean,1.8239353,1.8239353,increases_risk,1
Smt. Sangeeta Yadav (2022-28),cost_deviation_pct_max,0.7350698,0.7350698,increases_risk,2
Smt. Sangeeta Yadav (2022-28),residual_pct_max,0.17129232,0.17129232,increases_risk,3
Smt. Seema Dwivedi (2020-26),cost_deviation_pct_mean,-2.9487362,2.9487362,decreases_risk,1
Smt. Seema Dwivedi (2020-26),num_works,-0.4380738,0.4380738,decreases_risk,2
Smt. Seema Dwivedi (2020-26),sor_match_confidence_mean,-0.30082047,0.30082047,decreases_risk,3
Smt. Sonia Gandhi (2024-30),cost_deviation_pct_mean,2.984345,2.984345,increases_risk,1
Smt. Sonia Gandhi (2024-30),sor_match_confidence_mean,0.26511535,0.26511535,increases_risk,2
Smt. Sonia Gandhi (2024-30),residual_pct_max,-0.21256435,0.21256435,decreases_risk,3
Smt. Sulata Deo (2022-28),cost_deviation_pct_mean,-3.6255662,3.6255662,decreases_risk,1
Smt. Sulata Deo (2022-28),num_works,-0.42758596,0.42758596,decreases_risk,2
Smt. Sulata Deo (2022-28),sor_match_confidence_mean,-0.26327935,0.26327935,decreases_risk,3
Smt. Sumitra Balmik (2022-28),cost_deviation_pct_mean,-3.6673443,3.6673443,decreases_risk,1
Smt. Sumitra Balmik (2022-28),cost_deviation_pct_max,0.61388934,0.61388934,increases_risk,2
Smt. Sumitra Balmik (2022-28),num_works,-0.40949506,0.40949506,decreases_risk,3
Sudip Bandyopadhyay,cost_deviation_pct_mean,3.8300927,3.8300927,increases_risk,1
Sudip Bandyopadhyay,num_works,1.2051134,1.2051134,increases_risk,2
Sudip Bandyopadhyay,cost_deviation_pct_max,0.6796975,0.6796975,increases_risk,3
Sunil Dattatray Tatkare,cost_deviation_pct_mean,-3.367285,3.367285,decreases_risk,1
Sunil Dattatray Tatkare,cost_deviation_pct_max,-1.2810065,1.2810065,decreases_risk,2
Sunil Dattatray Tatkare,num_works,-0.43873128,0.43873128,decreases_risk,3
Sunil Kumar ,cost_deviation_pct_mean,-2.8816972,2.8816972,decreases_risk,1
Sunil Kumar ,cost_deviation_pct_max,0.6519151,0.6519151,increases_risk,2
Sunil Kumar ,num_works,-0.33393174,0.33393174,decreases_risk,3
Suresh Kumar Kashyap,cost_deviation_pct_mean,-3.0465124,3.0465124,decreases_risk,1
Suresh Kumar Kashyap,num_works,-0.38494796,0.38494796,decreases_risk,2
Suresh Kumar Kashyap,cost_deviation_pct_max,-0.2959169,0.2959169,decreases_risk,3
Swami Sachchidanandhari Sakshi ji Maharaj ,cost_deviation_pct_mean,3.644393,3.644393,increases_risk,1
Swami Sachchidanandhari Sakshi ji Maharaj ,num_works,1.177564,1.177564,increases_risk,2
Swami Sachchidanandhari Sakshi ji Maharaj ,cost_deviation_pct_max,0.65412176,0.65412176,increases_risk,3
T Sumathy (A) Thamizhachi Thangapandian ,cost_deviation_pct_mean,-3.0365617,3.0365617,decreases_risk,1
T Sumathy (A) Thamizhachi Thangapandian ,cost_deviation_pct_max,-2.5499327,2.5499327,decreases_risk,2
T Sumathy (A) Thamizhachi Thangapandian ,num_works,0.9112987,0.9112987,increases_risk,3
TANGELLA UDAY SRINIVAS,cost_deviation_pct_mean,-2.9968362,2.9968362,decreases_risk,1
TANGELLA UDAY SRINIVAS,cost_deviation_pct_max,-2.5597262,2.5597262,decreases_risk,2
TANGELLA UDAY SRINIVAS,num_works,0.9683757,0.9683757,increases_risk,3
TANUJ PUNIA,cost_deviation_pct_mean,3.4807065,3.4807065,increases_risk,1
TANUJ PUNIA,num_works,1.0934124,1.0934124,increases_risk,2
TANUJ PUNIA,sor_match_confidence_mean,0.31028697,0.31028697,increases_risk,3
TARIQ ANWAR,cost_deviation_pct_mean,-0.65837276,0.65837276,decreases_risk,1
TARIQ ANWAR,cost_deviation_pct_max,-0.60126495,0.60126495,decreases_risk,2
TARIQ ANWAR,duplicate_score_max,-0.39948726,0.39948726,decreases_risk,3
THANGA TAMILSELVAN,cost_deviation_pct_mean,-3.1497982,3.1497982,decreases_risk,1
THANGA TAMILSELVAN,cost_deviation_pct_max,-1.4258246,1.4258246,decreases_risk,2
THANGA TAMILSELVAN,num_works,-0.24711812,0.24711812,decreases_risk,3
THARANIVENTHAN M S,cost_deviation_pct_mean,-2.1112752,2.1112752,decreases_risk,1
THARANIVENTHAN M S,cost_deviation_pct_max,-0.32209176,0.32209176,decreases_risk,2
THARANIVENTHAN M S,anomaly_flag_rate,-0.31068093,0.31068093,decreases_risk,3
TOKHAN SAHU,cost_deviation_pct_mean,4.433118,4.433118,increases_risk,1
TOKHAN SAHU,cost_deviation_pct_max,0.37642312,0.37642312,increases_risk,2
TOKHAN SAHU,anomaly_score_max,0.13822001,0.13822001,increases_risk,3
TRIVENDRA SINGH RAWAT,cost_deviation_pct_mean,-2.9873593,2.9873593,decreases_risk,1
TRIVENDRA SINGH RAWAT,cost_deviation_pct_max,-2.762336,2.762336,decreases_risk,2
TRIVENDRA SINGH RAWAT,num_works,0.8600061,0.8600061,increases_risk,3
Thalikkottai Rajuthevar Baalu,cost_deviation_pct_mean,-3.2300394,3.2300394,decreases_risk,1
Thalikkottai Rajuthevar Baalu,num_works,-0.4202822,0.4202822,decreases_risk,2
Thalikkottai Rajuthevar Baalu,anomaly_flag_rate,-0.301627,0.301627,decreases_risk,3
Thiru Dayanidhi Maran,cost_deviation_pct_mean,3.3310313,3.3310313,increases_risk,1
Thiru Dayanidhi Maran,num_works,1.0860832,1.0860832,increases_risk,2
Thiru Dayanidhi Maran,cost_deviation_pct_max,0.6804478,0.6804478,increases_risk,3
Thirumaa Valavan Thol,cost_deviation_pct_mean,-3.5066528,3.5066528,decreases_risk,1
Thirumaa Valavan Thol,cost_deviation_pct_max,0.82317656,0.82317656,increases_risk,2
Thirumaa Valavan Thol,sor_match_confidence_mean,-0.23325223,0.23325223,decreases_risk,3
UJJWAL RAMAN SINGH,cost_deviation_pct_mean,-2.9925518,2.9925518,decreases_risk,1
UJJWAL RAMAN SINGH,cost_deviation_pct_max,-2.4671166,2.4671166,decreases_risk,2
UJJWAL RAMAN SINGH,num_works,0.943002,0.943002,increases_risk,3
UMMEDA RAM BENIWAL,cost_deviation_pct_mean,-2.241319,2.241319,decreases_risk,1
UMMEDA RAM BENIWAL,duplicate_score_max,-0.3496103,0.3496103,decreases_risk,2
UMMEDA RAM BENIWAL,cost_deviation_pct_max,-0.33158886,0.33158886,decreases_risk,3
UTKARSH VERMA MADHUR,cost_deviation_pct_mean,-2.7391565,2.7391565,decreases_risk,1
UTKARSH VERMA MADHUR,num_works,-0.4267746,0.4267746,decreases_risk,2
UTKARSH VERMA MADHUR,sor_match_confidence_mean,-0.35570258,0.35570258,decreases_risk,3
V S Matheswaran,cost_deviation_pct_mean,-2.189427,2.189427,decreases_risk,1
V S Matheswaran,duplicate_score_max,-0.2627152,0.2627152,decreases_risk,2
V S Matheswaran,cost_deviation_pct_max,-0.2590749,0.2590749,decreases_risk,3
V. SOMANNA,cost_deviation_pct_mean,-2.906019,2.906019,decreases_risk,1
V. SOMANNA,cost_deviation_pct_max,-2.780023,2.780023,decreases_risk,2
V. SOMANNA,num_works,0.84482807,0.84482807,increases_risk,3
VAMSI KRISHNA GADDAM,cost_deviation_pct_mean,-3.067884,3.067884,decreases_risk,1
VAMSI KRISHNA GADDAM,cost_deviation_pct_max,-2.5201821,2.5201821,decreases_risk,2
VAMSI KRISHNA GADDAM,num_works,0.94856125,0.94856125,increases_risk,3
VARUN CHAUDHRY,cost_deviation_pct_mean,3.4996035,3.4996035,increases_risk,1
VARUN CHAUDHRY,num_works,1.2265688,1.2265688,increases_risk,2
VARUN CHAUDHRY,cost_deviation_pct_max,0.75190943,0.75190943,increases_risk,3
VIJAYLAKSHMI DEVI,cost_deviation_pct_mean,-2.8176475,2.8176475,decreases_risk,1
VIJAYLAKSHMI DEVI,num_works,-0.39579532,0.39579532,decreases_risk,2
VIJAYLAKSHMI DEVI,sor_match_confidence_mean,-0.27693444,0.27693444,decreases_risk,3
VINOD KUMAR BIND,cost_deviation_pct_mean,-1.8888214,1.8888214,decreases_risk,1
VINOD KUMAR BIND,cost_deviation_pct_max,-0.42239016,0.42239016,decreases_risk,2
VINOD KUMAR BIND,duplicate_score_max,-0.3480551,0.3480551,decreases_risk,3
VIRENDRA SINGH,cost_deviation_pct_mean,-2.1164317,2.1164317,decreases_risk,1
VIRENDRA SINGH,num_works,2.0347457,2.0347457,increases_risk,2
VIRENDRA SINGH,cost_deviation_pct_max,1.2881202,1.2881202,increases_risk,3
VISHAL,cost_deviation_pct_mean,-3.025259,3.025259,decreases_risk,1
VISHAL,cost_deviation_pct_max,-2.520275,2.520275,decreases_risk,2
VISHAL,num_works,0.9780879,0.9780879,increases_risk,3
VISHWESHWAR HEGDE KAGERI,cost_deviation_pct_mean,-3.4603407,3.4603407,decreases_risk,1
VISHWESHWAR HEGDE KAGERI,cost_deviation_pct_max,-1.4836221,1.4836221,decreases_risk,2
VISHWESHWAR HEGDE KAGERI,num_works,-0.42710733,0.42710733,decreases_risk,3
VIVEK THAKUR,cost_deviation_pct_max,-2.8958256,2.8958256,decreases_risk,1
VIVEK THAKUR,cost_deviation_pct_mean,-2.7180548,2.7180548,decreases_risk,2
VIVEK THAKUR,num_works,0.82963604,0.82963604,increases_risk,3
Vaithilingam Ve,cost_deviation_pct_mean,-3.190846,3.190846,decreases_risk,1
Vaithilingam Ve,cost_deviation_pct_max,-2.514731,2.514731,decreases_risk,2
Vaithilingam Ve,num_works,0.99807024,0.99807024,increases_risk,3
Vellalath Kochukrishnan Nair Sreekandan,cost_deviation_pct_mean,-0.6344083,0.6344083,decreases_risk,1
Vellalath Kochukrishnan Nair Sreekandan,sor_match_confidence_mean,0.27851227,0.27851227,increases_risk,2
Vellalath Kochukrishnan Nair Sreekandan,residual_pct_max,-0.27707356,0.27707356,decreases_risk,3
Vijay Baghel,cost_deviation_pct_mean,-2.8095832,2.8095832,decreases_risk,1
Vijay Baghel,num_works,-0.39442724,0.39442724,decreases_risk,2
Vijay Baghel,duplicate_score_max,-0.27489778,0.27489778,decreases_risk,3
Vijay Kumar Dubey,cost_deviation_pct_mean,-2.9276853,2.9276853,decreases_risk,1
Vijay Kumar Dubey,num_works,-0.38139284,0.38139284,decreases_risk,2
Vijay Kumar Dubey,collusion_score_max,0.27874574,0.27874574,increases_risk,3
Vinod Chavda,cost_deviation_pct_mean,-2.7414148,2.7414148,decreases_risk,1
Vinod Chavda,sor_match_confidence_mean,0.6958482,0.6958482,increases_risk,2
Vinod Chavda,num_works,-0.38819098,0.38819098,decreases_risk,3
Virendra Kumar,cost_deviation_pct_mean,-3.27281,3.27281,decreases_risk,1
Virendra Kumar,cost_deviation_pct_max,-2.4565315,2.4565315,decreases_risk,2
Virendra Kumar,num_works,0.9525645,0.9525645,increases_risk,3
Vishnu Dayal Ram,anomaly_score_max,0.61887914,0.61887914,increases_risk,1
Vishnu Dayal Ram,cost_deviation_pct_max,-0.47940925,0.47940925,decreases_risk,2
Vishnu Dayal Ram,collusion_score_mean,0.31727058,0.31727058,increases_risk,3
Vishnu Dutt Sharma,cost_deviation_pct_max,-2.665998,2.665998,decreases_risk,1
Vishnu Dutt Sharma,cost_deviation_pct_mean,-2.2500286,2.2500286,decreases_risk,2
Vishnu Dutt Sharma,num_works,0.86032367,0.86032367,increases_risk,3
Y S Avinash Reddy,cost_deviation_pct_mean,-3.1353154,3.1353154,decreases_risk,1
Y S Avinash Reddy,sor_match_confidence_mean,0.72126085,0.72126085,increases_risk,2
Y S Avinash Reddy,cost_deviation_pct_max,0.6074896,0.6074896,increases_risk,3
YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,cost_deviation_pct_mean,-3.2497485,3.2497485,decreases_risk,1
YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,cost_deviation_pct_max,-1.527014,1.527014,decreases_risk,2
YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,num_works,-0.38214955,0.38214955,decreases_risk,3
Yogendra Chandoliya,cost_deviation_pct_mean,-3.06514,3.06514,decreases_risk,1
Yogendra Chandoliya,cost_deviation_pct_max,-2.6146085,2.6146085,decreases_risk,2
Yogendra Chandoliya,num_works,0.9180445,0.9180445,increases_risk,3
